Store ID,Customer ID,Customer Name,City,State,Region
BP-11095,BP-11095,Bart Pistole,Oxnard,California,West
BF-11020,BF-11020,Barry Französisch,Seattle,Washington,West
CP-12085,CP-12085,Cathy Prescott,Covington,Washington,West
JL-15235,JL-15235,Janet Lee,Los Angeles,California,West
JL-15235,JL-15235,Janet Lee,Los Angeles,California,West
JG-15805,JG-15805,John Grady,San Diego,California,West
VP-21760,VP-21760,Victoria Pisteka,Brownsville,Texas,Central
VP-21760,VP-21760,Victoria Pisteka,Brownsville,Texas,Central
RD-19810,RD-19810,Ross DeVincentis,Chicago,Illinois,Central
RD-19810,RD-19810,Ross DeVincentis,Chicago,Illinois,Central
RD-19810,RD-19810,Ross DeVincentis,Chicago,Illinois,Central
RD-19810,RD-19810,Ross DeVincentis,Chicago,Illinois,Central
MH-18025,MH-18025,Michelle Huthwaite,Knoxville,Tennessee,South
SJ-20125,SJ-20125,Sanjit Jacobs,Houston,Texas,Central
SJ-20125,SJ-20125,Sanjit Jacobs,Houston,Texas,Central
SJ-20125,SJ-20125,Sanjit Jacobs,Houston,Texas,Central
SJ-20125,SJ-20125,Sanjit Jacobs,Houston,Texas,Central
FM-14380,FM-14380,Fred McMath,Bolingbrook,Illinois,Central
KH-16360,KH-16360,Katherine Hughes,Chicago,Illinois,Central
KH-16360,KH-16360,Katherine Hughes,Chicago,Illinois,Central
LL-16840,LL-16840,Lauren Leatherbury,Waynesboro,Virginia,South
LL-16840,LL-16840,Lauren Leatherbury,Waynesboro,Virginia,South
LL-16840,LL-16840,Lauren Leatherbury,Waynesboro,Virginia,South
LL-16840,LL-16840,Lauren Leatherbury,Waynesboro,Virginia,South
AR-10540,AR-10540,Andy Reiter,Los Angeles,California,West
AR-10540,AR-10540,Andy Reiter,Los Angeles,California,West
NP-18670,NP-18670,Nora Paige,Seattle,Washington,West
LP-17095,LP-17095,Liz Preis,Visalia,California,West
LP-17095,LP-17095,Liz Preis,Visalia,California,West
LP-17095,LP-17095,Liz Preis,Visalia,California,West
AH-10690,AH-10690,Anna Häberlin,Los Angeles,California,West
TB-21190,TB-21190,Thomas Brumley,Los Angeles,California,West
AA-10315,AA-10315,Alex Avila,New York City,New York,East
AA-10315,AA-10315,Alex Avila,New York City,New York,East
AC-10615,AC-10615,Ann Chong,Philadelphia,Pennsylvania,East
AC-10615,AC-10615,Ann Chong,Philadelphia,Pennsylvania,East
EM-14140,EM-14140,Eugene Moren,Lehi,Utah,West
QJ-19255,QJ-19255,Quincy Jones,Chicago,Illinois,Central
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
ME-17320,ME-17320,Maria Etezadi,Henderson,Kentucky,South
LB-16795,LB-16795,Laurel Beltran,Huntington Beach,California,West
JP-16135,JP-16135,Julie Prescott,New York City,New York,East
EB-13705,EB-13705,Ed Braxton,Philadelphia,Pennsylvania,East
CS-12400,CS-12400,Christopher Schild,Fargo,North Dakota,Central
CS-12400,CS-12400,Christopher Schild,Fargo,North Dakota,Central
PM-19135,PM-19135,Peter McVee,Dover,New Hampshire,East
PM-19135,PM-19135,Peter McVee,Dover,New Hampshire,East
PM-19135,PM-19135,Peter McVee,Dover,New Hampshire,East
AA-10645,AA-10645,Anna Andreadi,San Diego,California,West
FA-14230,FA-14230,Frank Atkinson,Los Angeles,California,West
CM-12190,CM-12190,Charlotte Melton,Utica,New York,East
CC-12475,CC-12475,Cindy Chapman,Houston,Texas,Central
CC-12475,CC-12475,Cindy Chapman,Houston,Texas,Central
CC-12475,CC-12475,Cindy Chapman,Houston,Texas,Central
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TC-21295,TC-21295,Toby Carlisle,Westminster,California,West
TB-21400,TB-21400,Tom Boeckenhauer,Los Angeles,California,West
TB-21400,TB-21400,Tom Boeckenhauer,Los Angeles,California,West
JK-15325,JK-15325,Jason Klamczynski,Atlantic City,New Jersey,East
BW-11200,BW-11200,Ben Wallace,Skokie,Illinois,Central
SH-20395,SH-20395,Shahid Hopkins,San Francisco,California,West
SH-20395,SH-20395,Shahid Hopkins,San Francisco,California,West
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Columbus,Ohio,East
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
JL-15835,JL-15835,John Lee,Richmond,Kentucky,South
MD-17350,MD-17350,Maribeth Dona,Lancaster,Ohio,East
MD-17350,MD-17350,Maribeth Dona,Lancaster,Ohio,East
MD-17350,MD-17350,Maribeth Dona,Lancaster,Ohio,East
CL-12565,CL-12565,Clay Ludtke,Gresham,Oregon,West
CL-12565,CL-12565,Clay Ludtke,Gresham,Oregon,West
RA-19885,RA-19885,Ruben Ausman,San Francisco,California,West
RA-19885,RA-19885,Ruben Ausman,San Francisco,California,West
RA-19885,RA-19885,Ruben Ausman,San Francisco,California,West
RA-19885,RA-19885,Ruben Ausman,San Francisco,California,West
RA-19885,RA-19885,Ruben Ausman,San Francisco,California,West
LC-16885,LC-16885,Lena Creighton,Longmont,Colorado,West
LC-16885,LC-16885,Lena Creighton,Longmont,Colorado,West
SW-20245,SW-20245,Scot Wooten,Greenville,North Carolina,South
SW-20245,SW-20245,Scot Wooten,Greenville,North Carolina,South
HG-14965,HG-14965,Henry Goldwyn,Los Angeles,California,West
MV-17485,MV-17485,Mark Van Huff,Houston,Texas,Central
GT-14710,GT-14710,Greg Tran,San Francisco,California,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
BS-11380,BS-11380,Bill Stewart,Denver,Colorado,West
CM-12715,CM-12715,Craig Molinari,Huntsville,Texas,Central
CM-12715,CM-12715,Craig Molinari,Huntsville,Texas,Central
CM-12715,CM-12715,Craig Molinari,Huntsville,Texas,Central
CM-12715,CM-12715,Craig Molinari,Huntsville,Texas,Central
EM-13825,EM-13825,Elizabeth Moffitt,Houston,Texas,Central
KH-16330,KH-16330,Katharine Harms,New York City,New York,East
KH-16330,KH-16330,Katharine Harms,New York City,New York,East
KH-16330,KH-16330,Katharine Harms,New York City,New York,East
KH-16330,KH-16330,Katharine Harms,New York City,New York,East
AF-10885,AF-10885,Art Foster,Philadelphia,Pennsylvania,East
AF-10885,AF-10885,Art Foster,Philadelphia,Pennsylvania,East
JR-16210,JR-16210,Justin Ritter,Columbus,Indiana,Central
JR-16210,JR-16210,Justin Ritter,Columbus,Indiana,Central
DL-12925,DL-12925,Daniel Lacy,Long Beach,New York,East
DL-12925,DL-12925,Daniel Lacy,Long Beach,New York,East
DL-12925,DL-12925,Daniel Lacy,Long Beach,New York,East
BD-11605,BD-11605,Brian Dahlen,Lancaster,Pennsylvania,East
RB-19570,RB-19570,Rob Beeghly,Chicago,Illinois,Central
RB-19795,RB-19795,Ross Baird,Denver,Colorado,West
TB-21250,TB-21250,Tim Brockman,Seattle,Washington,West
TB-21250,TB-21250,Tim Brockman,Seattle,Washington,West
KN-16390,KN-16390,Katherine Nockton,Houston,Texas,Central
KN-16390,KN-16390,Katherine Nockton,Houston,Texas,Central
RL-19615,RL-19615,Rob Lucas,Los Angeles,California,West
RL-19615,RL-19615,Rob Lucas,Los Angeles,California,West
RL-19615,RL-19615,Rob Lucas,Los Angeles,California,West
FH-14275,FH-14275,Frank Hawley,Newport News,Virginia,South
FH-14275,FH-14275,Frank Hawley,Newport News,Virginia,South
FH-14275,FH-14275,Frank Hawley,Newport News,Virginia,South
YS-21880,YS-21880,Yana Sorensen,Los Angeles,California,West
YS-21880,YS-21880,Yana Sorensen,Los Angeles,California,West
SW-20755,SW-20755,Steven Ward,Seattle,Washington,West
SW-20755,SW-20755,Steven Ward,Seattle,Washington,West
PN-18775,PN-18775,Parhena Norris,Omaha,Nebraska,Central
AT-10735,AT-10735,Annie Thurman,Morristown,New Jersey,East
AT-10735,AT-10735,Annie Thurman,Morristown,New Jersey,East
EJ-13720,EJ-13720,Ed Jacobs,Philadelphia,Pennsylvania,East
DM-13345,DM-13345,Denise Monton,New York City,New York,East
KH-16690,KH-16690,Kristen Hastings,Springfield,Virginia,South
KH-16690,KH-16690,Kristen Hastings,Springfield,Virginia,South
KH-16690,KH-16690,Kristen Hastings,Springfield,Virginia,South
KH-16690,KH-16690,Kristen Hastings,Springfield,Virginia,South
KH-16690,KH-16690,Kristen Hastings,Springfield,Virginia,South
MB-18085,MB-18085,Mick Brown,Roseville,California,West
DK-12895,DK-12895,Dana Kaydos,Rockford,Illinois,Central
DB-13210,DB-13210,Dean Braden,Philadelphia,Pennsylvania,East
DB-13210,DB-13210,Dean Braden,Philadelphia,Pennsylvania,East
DB-13210,DB-13210,Dean Braden,Philadelphia,Pennsylvania,East
DB-13210,DB-13210,Dean Braden,Philadelphia,Pennsylvania,East
CV-12295,CV-12295,Christina VanderZanden,Detroit,Michigan,Central
CV-12295,CV-12295,Christina VanderZanden,Detroit,Michigan,Central
GK-14620,GK-14620,Grace Kelly,Los Angeles,California,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
JA-15970,JA-15970,Joseph Airdo,Springfield,Oregon,West
TH-21115,TH-21115,Thea Hudgings,Providence,Rhode Island,East
BS-11665,BS-11665,Brian Stugart,Chicago,Illinois,Central
BS-11665,BS-11665,Brian Stugart,Chicago,Illinois,Central
BS-11665,BS-11665,Brian Stugart,Chicago,Illinois,Central
NS-18505,NS-18505,Neola Schneider,Dallas,Texas,Central
MK-18160,MK-18160,Mike Kennedy,San Francisco,California,West
MK-18160,MK-18160,Mike Kennedy,San Francisco,California,West
SA-20830,SA-20830,Sue Ann Reed,Moreno Valley,California,West
BH-11710,BH-11710,Brosina Hoffman,Garden City,Kansas,Central
BH-11710,BH-11710,Brosina Hoffman,Garden City,Kansas,Central
BH-11710,BH-11710,Brosina Hoffman,Garden City,Kansas,Central
SC-20380,SC-20380,Shahid Collister,New York City,New York,East
RF-19345,RF-19345,Randy Ferguson,Orlando,Florida,South
CM-12235,CM-12235,Chris McAfee,Watertown,New York,East
CM-12235,CM-12235,Chris McAfee,Watertown,New York,East
JM-15655,JM-15655,Jim Mitchum,Los Angeles,California,West
JM-15655,JM-15655,Jim Mitchum,Los Angeles,California,West
RB-19435,RB-19435,Richard Bierner,Los Angeles,California,West
RB-19435,RB-19435,Richard Bierner,Los Angeles,California,West
RB-19435,RB-19435,Richard Bierner,Los Angeles,California,West
SS-20515,SS-20515,Shirley Schmidt,Newark,Delaware,East
NM-18445,NM-18445,Nathan Mautz,Detroit,Michigan,Central
NM-18445,NM-18445,Nathan Mautz,Detroit,Michigan,Central
EM-14095,EM-14095,Eudokia Martin,Phoenix,Arizona,West
EM-14095,EM-14095,Eudokia Martin,Phoenix,Arizona,West
EM-14095,EM-14095,Eudokia Martin,Phoenix,Arizona,West
MP-17470,MP-17470,Mark Packer,Brownsville,Texas,Central
MP-17470,MP-17470,Mark Packer,Brownsville,Texas,Central
MP-17470,MP-17470,Mark Packer,Brownsville,Texas,Central
KH-16360,KH-16360,Katherine Hughes,Louisville,Kentucky,South
KH-16360,KH-16360,Katherine Hughes,Louisville,Kentucky,South
KH-16360,KH-16360,Katherine Hughes,Louisville,Kentucky,South
KH-16360,KH-16360,Katherine Hughes,Louisville,Kentucky,South
KH-16360,KH-16360,Katherine Hughes,Louisville,Kentucky,South
DB-13555,DB-13555,Dorothy Badders,Newark,Delaware,East
DB-13555,DB-13555,Dorothy Badders,Newark,Delaware,East
DB-13555,DB-13555,Dorothy Badders,Newark,Delaware,East
DB-13555,DB-13555,Dorothy Badders,Newark,Delaware,East
LB-16795,LB-16795,Laurel Beltran,Pueblo,Colorado,West
LB-16795,LB-16795,Laurel Beltran,Pueblo,Colorado,West
LB-16795,LB-16795,Laurel Beltran,Pueblo,Colorado,West
LB-16795,LB-16795,Laurel Beltran,Pueblo,Colorado,West
CA-11965,CA-11965,Carol Adams,Los Angeles,California,West
DL-12925,DL-12925,Daniel Lacy,Greenville,North Carolina,South
FC-14335,FC-14335,Fred Chung,San Francisco,California,West
FC-14335,FC-14335,Fred Chung,San Francisco,California,West
DB-13120,DB-13120,David Bremer,Marion,Ohio,East
DB-13120,DB-13120,David Bremer,Marion,Ohio,East
CK-12205,CK-12205,Chloris Kastensmidt,Dallas,Texas,Central
CK-12205,CK-12205,Chloris Kastensmidt,Dallas,Texas,Central
FW-14395,FW-14395,Fred Wasserman,Huntsville,Alabama,South
JM-15865,JM-15865,John Murray,Las Vegas,Nevada,West
JM-15865,JM-15865,John Murray,Las Vegas,Nevada,West
PS-18970,PS-18970,Paul Stevenson,Los Angeles,California,West
PS-18970,PS-18970,Paul Stevenson,Los Angeles,California,West
TC-21475,TC-21475,Tony Chapman,Lakewood,Ohio,East
CV-12805,CV-12805,Cynthia Voltz,Fremont,Nebraska,Central
VS-21820,VS-21820,Vivek Sundaresam,Huntsville,Texas,Central
VS-21820,VS-21820,Vivek Sundaresam,Huntsville,Texas,Central
SC-20575,SC-20575,Sonia Cooley,Los Angeles,California,West
SG-20605,SG-20605,Speros Goranitis,Asheville,North Carolina,South
NB-18580,NB-18580,Nicole Brennan,Bossier City,Louisiana,South
DR-12940,DR-12940,Daniel Raglin,Providence,Rhode Island,East
DR-12940,DR-12940,Daniel Raglin,Providence,Rhode Island,East
DR-12940,DR-12940,Daniel Raglin,Providence,Rhode Island,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
MA-17560,MA-17560,Matt Abelman,Everett,Massachusetts,East
TS-21655,TS-21655,Trudy Schmidt,Rancho Cucamonga,California,West
JG-15115,JG-15115,Jack Garza,Charlotte,North Carolina,South
KM-16375,KM-16375,Katherine Murray,Providence,Rhode Island,East
KM-16375,KM-16375,Katherine Murray,Providence,Rhode Island,East
KM-16375,KM-16375,Katherine Murray,Providence,Rhode Island,East
KM-16375,KM-16375,Katherine Murray,Providence,Rhode Island,East
KM-16375,KM-16375,Katherine Murray,Providence,Rhode Island,East
SD-20485,SD-20485,Shirley Daniels,Midland,Michigan,Central
SD-20485,SD-20485,Shirley Daniels,Midland,Michigan,Central
TT-21070,TT-21070,Ted Trevino,Rochester,New York,East
TT-21070,TT-21070,Ted Trevino,Rochester,New York,East
BB-11545,BB-11545,Brenda Bowman,Jackson,Michigan,Central
BB-11545,BB-11545,Brenda Bowman,Jackson,Michigan,Central
BB-11545,BB-11545,Brenda Bowman,Jackson,Michigan,Central
RS-19420,RS-19420,Ricardo Sperren,Suffolk,Virginia,South
RS-19420,RS-19420,Ricardo Sperren,Suffolk,Virginia,South
RS-19420,RS-19420,Ricardo Sperren,Suffolk,Virginia,South
AI-10855,AI-10855,Arianne Irving,Brentwood,California,West
AI-10855,AI-10855,Arianne Irving,Brentwood,California,West
MC-17275,MC-17275,Marc Crier,Seattle,Washington,West
AH-10120,AH-10120,Adrian Hane,Houston,Texas,Central
AH-10120,AH-10120,Adrian Hane,Houston,Texas,Central
BF-11170,BF-11170,Ben Ferrer,Lawrence,Massachusetts,East
BF-11170,BF-11170,Ben Ferrer,Lawrence,Massachusetts,East
BF-11170,BF-11170,Ben Ferrer,Lawrence,Massachusetts,East
BF-11170,BF-11170,Ben Ferrer,Lawrence,Massachusetts,East
BF-11170,BF-11170,Ben Ferrer,Lawrence,Massachusetts,East
AA-10480,AA-10480,Andrew Allen,Detroit,Michigan,Central
AA-10480,AA-10480,Andrew Allen,Detroit,Michigan,Central
AA-10480,AA-10480,Andrew Allen,Detroit,Michigan,Central
AA-10480,AA-10480,Andrew Allen,Detroit,Michigan,Central
AA-10480,AA-10480,Andrew Allen,Detroit,Michigan,Central
SV-20815,SV-20815,Stuart Van,Orem,Utah,West
EH-14185,EH-14185,Evan Henry,Philadelphia,Pennsylvania,East
EH-14185,EH-14185,Evan Henry,Philadelphia,Pennsylvania,East
JL-15850,JL-15850,John Lucas,Mesa,Arizona,West
JM-15250,JM-15250,Janet Martin,Fayetteville,North Carolina,South
JM-15250,JM-15250,Janet Martin,Fayetteville,North Carolina,South
JM-15250,JM-15250,Janet Martin,Fayetteville,North Carolina,South
JB-15925,JB-15925,Joni Blumstein,Los Angeles,California,West
PB-19105,PB-19105,Peter Bühler,Philadelphia,Pennsylvania,East
SP-20620,SP-20620,Stefania Perrino,Colorado Springs,Colorado,West
SP-20620,SP-20620,Stefania Perrino,Colorado Springs,Colorado,West
MC-17605,MC-17605,Matt Connell,Los Angeles,California,West
BG-11695,BG-11695,Brooke Gillingham,New York City,New York,East
BG-11695,BG-11695,Brooke Gillingham,New York City,New York,East
BG-11695,BG-11695,Brooke Gillingham,New York City,New York,East
JO-15550,JO-15550,Jesus Ocampo,San Francisco,California,West
AR-10345,AR-10345,Alex Russell,Austin,Texas,Central
TS-21505,TS-21505,Tony Sayre,Cleveland,Ohio,East
TS-21505,TS-21505,Tony Sayre,Cleveland,Ohio,East
TS-21505,TS-21505,Tony Sayre,Cleveland,Ohio,East
JK-15640,JK-15640,Jim Kriz,New York City,New York,East
GA-14515,GA-14515,George Ashbrook,El Paso,Texas,Central
TN-21040,TN-21040,Tanja Norvell,Tallahassee,Florida,South
TW-21025,TW-21025,Tamara Willingham,Seattle,Washington,West
PA-19060,PA-19060,Pete Armstrong,Dallas,Texas,Central
JD-15790,JD-15790,John Dryer,Houston,Texas,Central
MN-17935,MN-17935,Michael Nguyen,Springfield,Ohio,East
GM-14500,GM-14500,Gene McClure,Seattle,Washington,West
DG-13300,DG-13300,Deirdre Greer,Seattle,Washington,West
JG-15160,JG-15160,James Galang,New York City,New York,East
AG-10330,AG-10330,Alex Grayson,Charlotte,North Carolina,South
JF-15355,JF-15355,Jay Fein,Baltimore,Maryland,East
SC-20680,SC-20680,Steve Carroll,San Francisco,California,West
SC-20680,SC-20680,Steve Carroll,San Francisco,California,West
CM-11935,CM-11935,Carlos Meador,Tucson,Arizona,West
KT-16480,KT-16480,Kean Thornton,Los Angeles,California,West
CP-12340,CP-12340,Christine Phan,Waterbury,Connecticut,East
CP-12340,CP-12340,Christine Phan,Waterbury,Connecticut,East
CP-12340,CP-12340,Christine Phan,Waterbury,Connecticut,East
EK-13795,EK-13795,Eileen Kiefer,Chicago,Illinois,Central
CW-11905,CW-11905,Carl Weiss,Long Beach,New York,East
KH-16510,KH-16510,Keith Herrera,Arlington,Virginia,South
KH-16510,KH-16510,Keith Herrera,Arlington,Virginia,South
KH-16510,KH-16510,Keith Herrera,Arlington,Virginia,South
KH-16510,KH-16510,Keith Herrera,Arlington,Virginia,South
KH-16510,KH-16510,Keith Herrera,Arlington,Virginia,South
AB-10600,AB-10600,Ann Blume,Jacksonville,North Carolina,South
AH-10075,AH-10075,Adam Hart,Columbus,Ohio,East
CK-12595,CK-12595,Clytie Kelty,Charlotte,North Carolina,South
CK-12595,CK-12595,Clytie Kelty,Charlotte,North Carolina,South
SP-20620,SP-20620,Stefania Perrino,Buffalo,New York,East
SP-20620,SP-20620,Stefania Perrino,Buffalo,New York,East
JP-15460,JP-15460,Jennifer Patt,Houston,Texas,Central
BG-11035,BG-11035,Barry Gonzalez,Memphis,Tennessee,South
CC-12550,CC-12550,Clay Cheatham,Plano,Texas,Central
SL-20155,SL-20155,Sara Luxemburg,Salem,Oregon,West
FO-14305,FO-14305,Frank Olsen,Columbus,Georgia,South
BB-11545,BB-11545,Brenda Bowman,Columbia,Maryland,East
BB-11545,BB-11545,Brenda Bowman,Columbia,Maryland,East
BB-11545,BB-11545,Brenda Bowman,Columbia,Maryland,East
DO-13435,DO-13435,Denny Ordway,Portland,Oregon,West
LB-16735,LB-16735,Larry Blacks,Tallahassee,Florida,South
TS-21205,TS-21205,Thomas Seio,Riverside,California,West
TS-21205,TS-21205,Thomas Seio,Riverside,California,West
CS-12505,CS-12505,Cindy Stewart,Lancaster,Ohio,East
CS-12505,CS-12505,Cindy Stewart,Lancaster,Ohio,East
CS-12505,CS-12505,Cindy Stewart,Lancaster,Ohio,East
SP-20920,SP-20920,Susan Pistek,San Francisco,California,West
CD-12790,CD-12790,Cynthia Delaney,Moreno Valley,California,West
CD-12790,CD-12790,Cynthia Delaney,Moreno Valley,California,West
CD-12790,CD-12790,Cynthia Delaney,Moreno Valley,California,West
CD-12790,CD-12790,Cynthia Delaney,Moreno Valley,California,West
RF-19840,RF-19840,Roy Französisch,Chesapeake,Virginia,South
RF-19840,RF-19840,Roy Französisch,Chesapeake,Virginia,South
FO-14305,FO-14305,Frank Olsen,Chicago,Illinois,Central
ER-13855,ER-13855,Elpida Rittenbach,Charlotte,North Carolina,South
ER-13855,ER-13855,Elpida Rittenbach,Charlotte,North Carolina,South
ER-13855,ER-13855,Elpida Rittenbach,Charlotte,North Carolina,South
PB-19150,PB-19150,Philip Brown,New York City,New York,East
LW-17215,LW-17215,Luke Weiss,Chicago,Illinois,Central
LW-17215,LW-17215,Luke Weiss,Chicago,Illinois,Central
LW-17215,LW-17215,Luke Weiss,Chicago,Illinois,Central
LW-17215,LW-17215,Luke Weiss,Chicago,Illinois,Central
FG-14260,FG-14260,Frank Gastineau,Philadelphia,Pennsylvania,East
BP-11050,BP-11050,Barry Pond,Chicago,Illinois,Central
SP-20860,SP-20860,Sung Pak,Dallas,Texas,Central
JD-15895,JD-15895,Jonathan Doherty,Las Vegas,Nevada,West
JD-15895,JD-15895,Jonathan Doherty,Las Vegas,Nevada,West
FM-14380,FM-14380,Fred McMath,Amarillo,Texas,Central
MP-17965,MP-17965,Michael Paige,Middletown,Connecticut,East
HR-14830,HR-14830,Harold Ryan,New York City,New York,East
HR-14830,HR-14830,Harold Ryan,New York City,New York,East
HR-14830,HR-14830,Harold Ryan,New York City,New York,East
BW-11065,BW-11065,Barry Weirich,Philadelphia,Pennsylvania,East
MS-17710,MS-17710,Maurice Satty,Fresno,California,West
SJ-20125,SJ-20125,Sanjit Jacobs,Franklin,Tennessee,South
SJ-20125,SJ-20125,Sanjit Jacobs,Franklin,Tennessee,South
SJ-20125,SJ-20125,Sanjit Jacobs,Franklin,Tennessee,South
SJ-20125,SJ-20125,Sanjit Jacobs,Franklin,Tennessee,South
SJ-20125,SJ-20125,Sanjit Jacobs,Franklin,Tennessee,South
VS-21820,VS-21820,Vivek Sundaresam,Raleigh,North Carolina,South
VS-21820,VS-21820,Vivek Sundaresam,Raleigh,North Carolina,South
VS-21820,VS-21820,Vivek Sundaresam,Raleigh,North Carolina,South
DK-13090,DK-13090,Dave Kipp,Clinton,Maryland,East
DK-13090,DK-13090,Dave Kipp,Clinton,Maryland,East
DK-13090,DK-13090,Dave Kipp,Clinton,Maryland,East
DK-13090,DK-13090,Dave Kipp,Clinton,Maryland,East
MG-17680,MG-17680,Maureen Gastineau,Los Angeles,California,West
MG-17680,MG-17680,Maureen Gastineau,Los Angeles,California,West
DP-13390,DP-13390,Dennis Pardue,North Las Vegas,Nevada,West
DP-13390,DP-13390,Dennis Pardue,North Las Vegas,Nevada,West
DP-13390,DP-13390,Dennis Pardue,North Las Vegas,Nevada,West
CJ-12010,CJ-12010,Caroline Jumper,San Francisco,California,West
CW-11905,CW-11905,Carl Weiss,Cranston,Rhode Island,East
GW-14605,GW-14605,Giulietta Weimer,Jackson,Tennessee,South
PP-18955,PP-18955,Paul Prost,Newark,Delaware,East
PP-18955,PP-18955,Paul Prost,Newark,Delaware,East
PW-19030,PW-19030,Pauline Webber,Los Angeles,California,West
PW-19030,PW-19030,Pauline Webber,Rome,New York,East
CY-12745,CY-12745,Craig Yedwab,Chicago,Illinois,Central
CY-12745,CY-12745,Craig Yedwab,Chicago,Illinois,Central
BW-11110,BW-11110,Bart Watters,San Diego,California,West
BW-11110,BW-11110,Bart Watters,San Diego,California,West
BW-11110,BW-11110,Bart Watters,San Diego,California,West
BW-11110,BW-11110,Bart Watters,San Diego,California,West
MB-18085,MB-18085,Mick Brown,Houston,Texas,Central
CR-12820,CR-12820,Cyra Reiten,West Palm Beach,Florida,South
EB-14110,EB-14110,Eugene Barchas,Los Angeles,California,West
EB-14110,EB-14110,Eugene Barchas,Los Angeles,California,West
SH-19975,SH-19975,Sally Hughsby,Seattle,Washington,West
SH-19975,SH-19975,Sally Hughsby,Seattle,Washington,West
SH-19975,SH-19975,Sally Hughsby,Seattle,Washington,West
CV-12295,CV-12295,Christina VanderZanden,Des Moines,Iowa,Central
CV-12295,CV-12295,Christina VanderZanden,Des Moines,Iowa,Central
AT-10735,AT-10735,Annie Thurman,New York City,New York,East
AG-10390,AG-10390,Allen Goldenen,Arlington,Virginia,South
AG-10390,AG-10390,Allen Goldenen,Arlington,Virginia,South
GM-14500,GM-14500,Gene McClure,Pharr,Texas,Central
JK-15205,JK-15205,Jamie Kunitz,Arlington,Virginia,South
JK-15205,JK-15205,Jamie Kunitz,Arlington,Virginia,South
DW-13540,DW-13540,Don Weiss,Houston,Texas,Central
AS-10090,AS-10090,Adam Shillingsburg,Irving,Texas,Central
AS-10090,AS-10090,Adam Shillingsburg,Irving,Texas,Central
AS-10090,AS-10090,Adam Shillingsburg,Irving,Texas,Central
TS-21205,TS-21205,Thomas Seio,Chicago,Illinois,Central
TS-21205,TS-21205,Thomas Seio,Chicago,Illinois,Central
SM-20320,SM-20320,Sean Miller,Los Angeles,California,West
BH-11710,BH-11710,Brosina Hoffman,Hattiesburg,Mississippi,South
BH-11710,BH-11710,Brosina Hoffman,Hattiesburg,Mississippi,South
LW-16825,LW-16825,Laurel Workman,New York City,New York,East
LW-16825,LW-16825,Laurel Workman,New York City,New York,East
LW-16825,LW-16825,Laurel Workman,New York City,New York,East
LW-16825,LW-16825,Laurel Workman,New York City,New York,East
JA-15970,JA-15970,Joseph Airdo,Cuyahoga Falls,Ohio,East
KA-16525,KA-16525,Kelly Andreada,Seattle,Washington,West
KA-16525,KA-16525,Kelly Andreada,Seattle,Washington,West
TG-21310,TG-21310,Toby Gnade,Mesa,Arizona,West
